UTC_START,UTC_MIDDLE,UTC_END,SUN-TARGET_RANGE[km],TARGET-S/C_RANGE[km],PHASE_ANGLE[deg],ANGULAR_DIAMETER[deg],SUB-S/C_POINT_LON[deg],SUB-S/C_POINT_LAT[deg]
06:59:35.25,06:59:40.59,06:59:45.93,1.50318354e+08,1.99958901e+01,19.492,2.478165,357.340,36.983
06:59:45.91,06:59:51.25,06:59:56.59,1.50318392e+08,1.99957809e+01,19.493,2.478179,357.200,36.983
06:59:56.60,07:00:01.94,07:00:07.28,1.50318430e+08,1.99956715e+01,19.493,2.478192,357.060,36.983
07:00:07.25,07:00:12.59,07:00:17.93,1.50318468e+08,1.99955623e+01,19.493,2.478206,356.921,36.983
07:00:17.94,07:00:23.28,07:00:28.62,1.50318506e+08,1.99954527e+01,19.493,2.478220,356.781,36.982
07:00:28.63,07:00:33.97,07:00:39.31,1.50318544e+08,1.99953432e+01,19.493,2.478233,356.641,36.982
07:00:39.31,07:00:44.65,07:00:49.99,1.50318582e+08,1.99952337e+01,19.494,2.478247,356.501,36.982
07:00:49.97,07:00:55.31,07:01:00.65,1.50318619e+08,1.99951244e+01,19.494,2.478260,356.361,36.982
07:01:00.66,07:01:06.00,07:01:11.34,1.50318657e+08,1.99950147e+01,19.494,2.478274,356.221,36.982
07:01:11.31,07:01:16.65,07:01:21.99,1.50318695e+08,1.99949055e+01,19.494,2.478287,356.082,36.982
07:01:22.00,07:01:27.34,07:01:32.68,1.50318733e+08,1.99947958e+01,19.495,2.478301,355.942,36.982
07:01:32.66,07:01:38.00,07:01:43.34,1.50318771e+08,1.99946865e+01,19.495,2.478315,355.803,36.982
07:01:43.38,07:01:48.72,07:01:54.06,1.50318809e+08,1.99945764e+01,19.495,2.478328,355.662,36.982
07:01:54.03,07:01:59.37,07:02:04.71,1.50318847e+08,1.99944670e+01,19.495,2.478342,355.523,36.982
07:02:04.72,07:02:10.06,07:02:15.40,1.50318885e+08,1.99943573e+01,19.496,2.478355,355.383,36.982
07:02:15.41,07:02:20.75,07:02:26.09,1.50318923e+08,1.99942475e+01,19.496,2.478369,355.243,36.982
07:02:26.06,07:02:31.40,07:02:36.74,1.50318961e+08,1.99941380e+01,19.496,2.478382,355.103,36.982
07:02:36.78,07:02:42.12,07:02:47.46,1.50318999e+08,1.99940279e+01,19.496,2.478396,354.963,36.982
07:02:47.47,07:02:52.81,07:02:58.15,1.50319037e+08,1.99939180e+01,19.497,2.478410,354.823,36.982
07:02:58.13,07:03:03.47,07:03:08.81,1.50319075e+08,1.99938084e+01,19.497,2.478423,354.684,36.982
07:03:08.81,07:03:14.15,07:03:19.49,1.50319113e+08,1.99936985e+01,19.497,2.478437,354.544,36.982
07:03:19.47,07:03:24.81,07:03:30.15,1.50319151e+08,1.99935889e+01,19.497,2.478451,354.404,36.982
07:03:30.16,07:03:35.50,07:03:40.84,1.50319189e+08,1.99934790e+01,19.498,2.478464,354.264,36.982
07:03:40.81,07:03:46.15,07:03:51.49,1.50319227e+08,1.99933694e+01,19.498,2.478478,354.125,36.982
07:03:51.53,07:03:56.87,07:04:02.21,1.50319265e+08,1.99932591e+01,19.498,2.478491,353.984,36.982
07:04:02.22,07:04:07.56,07:04:12.90,1.50319303e+08,1.99931490e+01,19.498,2.478505,353.845,36.982
07:04:12.88,07:04:18.22,07:04:23.56,1.50319341e+08,1.99930393e+01,19.499,2.478519,353.705,36.982
07:04:23.59,07:04:28.93,07:04:34.27,1.50319379e+08,1.99929290e+01,19.499,2.478532,353.565,36.982
07:04:34.25,07:04:39.59,07:04:44.93,1.50319417e+08,1.99928192e+01,19.499,2.478546,353.425,36.982
07:04:44.94,07:04:50.28,07:04:55.62,1.50319455e+08,1.99927090e+01,19.499,2.478560,353.285,36.982
07:04:55.59,07:05:00.93,07:05:06.27,1.50319492e+08,1.99925993e+01,19.499,2.478573,353.146,36.982
07:05:06.28,07:05:11.62,07:05:16.96,1.50319530e+08,1.99924891e+01,19.500,2.478587,353.006,36.982
07:05:16.97,07:05:22.31,07:05:27.65,1.50319568e+08,1.99923789e+01,19.500,2.478600,352.866,36.982
07:05:27.62,07:05:32.96,07:05:38.30,1.50319606e+08,1.99922691e+01,19.500,2.478614,352.727,36.982
07:05:38.31,07:05:43.65,07:05:48.99,1.50319644e+08,1.99921589e+01,19.500,2.478628,352.587,36.982
07:05:49.00,07:05:54.34,07:05:59.68,1.50319682e+08,1.99920486e+01,19.501,2.478641,352.447,36.982
07:05:59.66,07:06:05.00,07:06:10.34,1.50319720e+08,1.99919386e+01,19.501,2.478655,352.307,36.981
07:06:10.34,07:06:15.68,07:06:21.02,1.50319758e+08,1.99918283e+01,19.501,2.478669,352.167,36.981
07:06:21.03,07:06:26.37,07:06:31.71,1.50319796e+08,1.99917180e+01,19.501,2.478682,352.027,36.981
07:06:31.69,07:06:37.03,07:06:42.37,1.50319834e+08,1.99916079e+01,19.502,2.478696,351.888,36.981
07:06:42.37,07:06:47.71,07:06:53.05,1.50319872e+08,1.99914977e+01,19.502,2.478710,351.748,36.981
07:06:53.03,07:06:58.37,07:07:03.71,1.50319910e+08,1.99913876e+01,19.502,2.478723,351.608,36.981
07:07:03.72,07:07:09.06,07:07:14.40,1.50319948e+08,1.99912772e+01,19.502,2.478737,351.468,36.981
07:07:14.40,07:07:19.74,07:07:25.08,1.50319986e+08,1.99911668e+01,19.503,2.478751,351.329,36.981
07:07:25.06,07:07:30.40,07:07:35.74,1.50320024e+08,1.99910566e+01,19.503,2.478764,351.189,36.981
07:07:35.75,07:07:41.09,07:07:46.43,1.50320062e+08,1.99909461e+01,19.503,2.478778,351.049,36.981
07:07:46.40,07:07:51.74,07:07:57.08,1.50320100e+08,1.99908360e+01,19.503,2.478792,350.910,36.981
07:07:57.09,07:08:02.43,07:08:07.77,1.50320138e+08,1.99907255e+01,19.504,2.478805,350.770,36.981
07:08:07.78,07:08:13.12,07:08:18.46,1.50320176e+08,1.99906148e+01,19.504,2.478819,350.630,36.981
07:08:18.44,07:08:23.78,07:08:29.12,1.50320213e+08,1.99905046e+01,19.504,2.478833,350.490,36.981
07:08:29.12,07:08:34.46,07:08:39.80,1.50320251e+08,1.99903940e+01,19.504,2.478847,350.350,36.981
07:08:39.78,07:08:45.12,07:08:50.46,1.50320289e+08,1.99902837e+01,19.505,2.478860,350.211,36.981
07:08:50.50,07:08:55.84,07:09:01.18,1.50320327e+08,1.99901727e+01,19.505,2.478874,350.071,36.981
07:09:01.15,07:09:06.49,07:09:11.83,1.50320365e+08,1.99900625e+01,19.505,2.478888,349.931,36.981
07:09:11.84,07:09:17.18,07:09:22.52,1.50320403e+08,1.99899518e+01,19.505,2.478901,349.791,36.981
07:09:22.53,07:09:27.87,07:09:33.21,1.50320441e+08,1.99898410e+01,19.506,2.478915,349.651,36.981
07:09:33.22,07:09:38.56,07:09:43.90,1.50320479e+08,1.99897302e+01,19.506,2.478929,349.511,36.981
07:09:43.90,07:09:49.24,07:09:54.58,1.50320517e+08,1.99896195e+01,19.506,2.478943,349.371,36.981
07:09:54.56,07:09:59.90,07:10:05.24,1.50320555e+08,1.99895090e+01,19.506,2.478956,349.232,36.981
07:10:05.25,07:10:10.59,07:10:15.93,1.50320593e+08,1.99893982e+01,19.506,2.478970,349.092,36.981
07:10:15.90,07:10:21.24,07:10:26.58,1.50320631e+08,1.99892878e+01,19.507,2.478984,348.952,36.981
07:10:26.62,07:10:31.96,07:10:37.30,1.50320669e+08,1.99891766e+01,19.507,2.478997,348.812,36.981
07:10:37.31,07:10:42.65,07:10:47.99,1.50320707e+08,1.99890657e+01,19.507,2.479011,348.672,36.981
07:10:48.00,07:10:53.34,07:10:58.68,1.50320745e+08,1.99889547e+01,19.507,2.479025,348.532,36.981
07:10:58.65,07:11:03.99,07:11:09.33,1.50320783e+08,1.99888442e+01,19.508,2.479039,348.393,36.981
07:11:09.34,07:11:14.68,07:11:20.02,1.50320821e+08,1.99887333e+01,19.508,2.479052,348.253,36.981
07:11:20.03,07:11:25.37,07:11:30.71,1.50320859e+08,1.99886222e+01,19.508,2.479066,348.113,36.981
07:11:30.68,07:11:36.02,07:11:41.36,1.50320897e+08,1.99885116e+01,19.508,2.479080,347.974,36.980
07:11:41.37,07:11:46.71,07:11:52.05,1.50320935e+08,1.99884006e+01,19.509,2.479094,347.834,36.980
07:11:52.03,07:11:57.37,07:12:02.71,1.50320973e+08,1.99882898e+01,19.509,2.479107,347.694,36.980
07:12:02.71,07:12:08.05,07:12:13.39,1.50321011e+08,1.99881788e+01,19.509,2.479121,347.554,36.980
07:12:13.37,07:12:18.71,07:12:24.05,1.50321049e+08,1.99880681e+01,19.509,2.479135,347.415,36.980
07:12:24.06,07:12:29.40,07:12:34.74,1.50321087e+08,1.99879569e+01,19.510,2.479149,347.275,36.980
07:12:34.71,07:12:40.05,07:12:45.39,1.50321124e+08,1.99878462e+01,19.510,2.479162,347.135,36.980
07:12:45.40,07:12:50.74,07:12:56.08,1.50321162e+08,1.99877350e+01,19.510,2.479176,346.995,36.980
07:12:56.06,07:13:01.40,07:13:06.74,1.50321200e+08,1.99876240e+01,19.510,2.479190,346.856,36.980
07:13:06.75,07:13:12.09,07:13:17.43,1.50321238e+08,1.99875128e+01,19.511,2.479204,346.716,36.980
07:13:17.43,07:13:22.77,07:13:28.11,1.50321276e+08,1.99874017e+01,19.511,2.479218,346.576,36.980
07:13:28.12,07:13:33.46,07:13:38.80,1.50321314e+08,1.99872904e+01,19.511,2.479231,346.436,36.980
07:13:38.78,07:13:44.12,07:13:49.46,1.50321352e+08,1.99871794e+01,19.511,2.479245,346.296,36.980
07:13:49.46,07:13:54.80,07:14:00.14,1.50321390e+08,1.99870682e+01,19.512,2.479259,346.157,36.980
07:14:00.12,07:14:05.46,07:14:10.80,1.50321428e+08,1.99869572e+01,19.512,2.479273,346.017,36.980
07:14:10.81,07:14:16.15,07:14:21.49,1.50321466e+08,1.99868457e+01,19.512,2.479286,345.877,36.980
07:14:21.49,07:14:26.83,07:14:32.17,1.50321504e+08,1.99867345e+01,19.512,2.479300,345.737,36.980
07:14:32.18,07:14:37.52,07:14:42.86,1.50321542e+08,1.99866231e+01,19.513,2.479314,345.597,36.980
07:14:42.84,07:14:48.18,07:14:53.52,1.50321580e+08,1.99865120e+01,19.513,2.479328,345.458,36.980
07:14:53.53,07:14:58.87,07:15:04.21,1.50321618e+08,1.99864005e+01,19.513,2.479342,345.318,36.980
07:15:04.18,07:15:09.52,07:15:14.86,1.50321656e+08,1.99862895e+01,19.513,2.479355,345.178,36.980
07:15:14.87,07:15:20.21,07:15:25.55,1.50321694e+08,1.99861779e+01,19.513,2.479369,345.039,36.980
07:15:25.56,07:15:30.90,07:15:36.24,1.50321732e+08,1.99860664e+01,19.514,2.479383,344.899,36.980
07:15:36.24,07:15:41.58,07:15:46.92,1.50321770e+08,1.99859550e+01,19.514,2.479397,344.759,36.980
07:15:46.90,07:15:52.24,07:15:57.58,1.50321808e+08,1.99858437e+01,19.514,2.479411,344.619,36.980
07:15:57.59,07:16:02.93,07:16:08.27,1.50321846e+08,1.99857321e+01,19.514,2.479425,344.479,36.980
07:16:08.24,07:16:13.58,07:16:18.92,1.50321883e+08,1.99856208e+01,19.515,2.479438,344.340,36.980
07:16:18.93,07:16:24.27,07:16:29.61,1.50321921e+08,1.99855092e+01,19.515,2.479452,344.200,36.980
07:16:29.59,07:16:34.93,07:16:40.27,1.50321959e+08,1.99853978e+01,19.515,2.479466,344.060,36.980
07:16:40.27,07:16:45.61,07:16:50.95,1.50321997e+08,1.99852862e+01,19.515,2.479480,343.921,36.980
07:16:50.93,07:16:56.27,07:17:01.61,1.50322035e+08,1.99851748e+01,19.516,2.479494,343.781,36.980
07:17:01.62,07:17:06.96,07:17:12.30,1.50322073e+08,1.99850631e+01,19.516,2.479508,343.641,36.979
07:17:12.31,07:17:17.65,07:17:22.99,1.50322111e+08,1.99849513e+01,19.516,2.479521,343.501,36.979
07:17:22.96,07:17:28.30,07:17:33.64,1.50322149e+08,1.99848400e+01,19.516,2.479535,343.362,36.979
07:17:33.65,07:17:38.99,07:17:44.33,1.50322187e+08,1.99847281e+01,19.517,2.479549,343.222,36.979
07:17:44.31,07:17:49.65,07:17:54.99,1.50322225e+08,1.99846166e+01,19.517,2.479563,343.082,36.979
07:17:54.99,07:18:00.33,07:18:05.67,1.50322263e+08,1.99845048e+01,19.517,2.479577,342.942,36.979
07:18:05.68,07:18:11.02,07:18:16.36,1.50322301e+08,1.99843930e+01,19.517,2.479591,342.802,36.979
07:18:16.34,07:18:21.68,07:18:27.02,1.50322339e+08,1.99842813e+01,19.518,2.479604,342.663,36.979
07:18:27.06,07:18:32.40,07:18:37.74,1.50322377e+08,1.99841691e+01,19.518,2.479618,342.522,36.979
07:18:37.71,07:18:43.05,07:18:48.39,1.50322415e+08,1.99840576e+01,19.518,2.479632,342.383,36.979
07:18:48.40,07:18:53.74,07:18:59.08,1.50322453e+08,1.99839456e+01,19.518,2.479646,342.243,36.979
07:18:59.12,07:19:04.46,07:19:09.80,1.50322491e+08,1.99838333e+01,19.519,2.479660,342.103,36.979
07:19:09.77,07:19:15.11,07:19:20.45,1.50322529e+08,1.99837217e+01,19.519,2.479674,341.963,36.979
07:19:20.46,07:19:25.80,07:19:31.14,1.50322567e+08,1.99836097e+01,19.519,2.479688,341.823,36.979
07:19:31.12,07:19:36.46,07:19:41.80,1.50322605e+08,1.99834979e+01,19.519,2.479702,341.684,36.979
07:19:41.80,07:19:47.14,07:19:52.48,1.50322643e+08,1.99833859e+01,19.520,2.479716,341.544,36.979
07:19:52.49,07:19:57.83,07:20:03.17,1.50322681e+08,1.99832738e+01,19.520,2.479729,341.404,36.979
07:20:03.15,07:20:08.49,07:20:13.83,1.50322719e+08,1.99831620e+01,19.520,2.479743,341.265,36.979
07:20:13.84,07:20:19.18,07:20:24.52,1.50322757e+08,1.99830497e+01,19.520,2.479757,341.125,36.979
07:20:24.52,07:20:29.86,07:20:35.20,1.50322795e+08,1.99829377e+01,19.520,2.479771,340.985,36.979
07:20:35.18,07:20:40.52,07:20:45.86,1.50322832e+08,1.99828258e+01,19.521,2.479785,340.845,36.979
07:20:45.87,07:20:51.21,07:20:56.55,1.50322870e+08,1.99827136e+01,19.521,2.479799,340.705,36.979
07:20:56.52,07:21:01.86,07:21:07.20,1.50322908e+08,1.99826017e+01,19.521,2.479813,340.566,36.979
07:21:07.21,07:21:12.55,07:21:17.89,1.50322946e+08,1.99824894e+01,19.521,2.479827,340.426,36.979
07:21:17.87,07:21:23.21,07:21:28.55,1.50322984e+08,1.99823775e+01,19.522,2.479841,340.286,36.979
07:21:28.55,07:21:33.89,07:21:39.23,1.50323022e+08,1.99822652e+01,19.522,2.479855,340.147,36.979
07:21:39.21,07:21:44.55,07:21:49.89,1.50323060e+08,1.99821532e+01,19.522,2.479868,340.007,36.979
07:21:49.90,07:21:55.24,07:22:00.58,1.50323098e+08,1.99820408e+01,19.522,2.479882,339.867,36.979
07:22:00.55,07:22:05.89,07:22:11.23,1.50323136e+08,1.99819288e+01,19.523,2.479896,339.728,36.979
07:22:11.27,07:22:16.61,07:22:21.95,1.50323174e+08,1.99818161e+01,19.523,2.479910,339.587,36.979
07:22:21.93,07:22:27.27,07:22:32.61,1.50323212e+08,1.99817040e+01,19.523,2.479924,339.448,36.979
07:22:32.62,07:22:37.96,07:22:43.30,1.50323250e+08,1.99815915e+01,19.523,2.479938,339.308,36.978
07:22:43.27,07:22:48.61,07:22:53.95,1.50323288e+08,1.99814794e+01,19.524,2.479952,339.168,36.978
07:22:53.96,07:22:59.30,07:23:04.64,1.50323326e+08,1.99813669e+01,19.524,2.479966,339.028,36.978
07:23:04.62,07:23:09.96,07:23:15.30,1.50323364e+08,1.99812547e+01,19.524,2.479980,338.889,36.978
07:23:15.30,07:23:20.64,07:23:25.98,1.50323402e+08,1.99811422e+01,19.524,2.479994,338.749,36.978
07:23:25.99,07:23:31.33,07:23:36.67,1.50323440e+08,1.99810296e+01,19.525,2.480008,338.609,36.978
07:23:36.68,07:23:42.02,07:23:47.36,1.50323478e+08,1.99809170e+01,19.525,2.480022,338.469,36.978
07:23:47.36,07:23:52.70,07:23:58.04,1.50323516e+08,1.99808045e+01,19.525,2.480036,338.329,36.978
07:23:58.05,07:24:03.39,07:24:08.73,1.50323554e+08,1.99806918e+01,19.525,2.480050,338.189,36.978
07:24:08.74,07:24:14.08,07:24:19.42,1.50323592e+08,1.99805791e+01,19.526,2.480064,338.049,36.978
07:24:19.43,07:24:24.77,07:24:30.11,1.50323630e+08,1.99804665e+01,19.526,2.480078,337.909,36.978
07:24:30.08,07:24:35.42,07:24:40.76,1.50323668e+08,1.99803542e+01,19.526,2.480092,337.770,36.978
07:24:40.77,07:24:46.11,07:24:51.45,1.50323706e+08,1.99802414e+01,19.526,2.480106,337.630,36.978
07:24:51.43,07:24:56.77,07:25:02.11,1.50323744e+08,1.99801289e+01,19.527,2.480120,337.491,36.978
07:25:02.11,07:25:07.45,07:25:12.79,1.50323782e+08,1.99800163e+01,19.527,2.480134,337.351,36.978
07:25:12.77,07:25:18.11,07:25:23.45,1.50323819e+08,1.99799037e+01,19.527,2.480148,337.211,36.978
